"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"BEZPGR";"E_E";"E_EM";"E_EW";"E_E00_01";"E_E01_02";"E_E02_03";"E_E03_05";"E_E05_06";"E_E06_07";"E_E07_08";"E_E08_10";"E_E10_12";"E_E12_14";"E_E14_15";"E_E15_18";"E_E18_21";"E_E21_25";"E_E25_27";"E_E27_30";"E_E30_35";"E_E35_40";"E_E40_45";"E_E45_50";"E_E50_55";"E_E55_60";"E_E60_63";"E_E63_65";"E_E65_67";"E_E67_70";"E_E70_75";"E_E75_80";"E_E80_85";"E_E85_90";"E_E90_95";"E_E95_110";"E_EU1";"E_E1U6";"E_E6U15";"E_E15U18";"E_E18U25";"E_E25U55";"E_E55U65";"E_E65U80";"E_E80U110"
"202512";"10300732";"10";"30";"07";"32";"1030";7256;3637;3619;64;64;75;158;96;69;63;115;120;146;57;162;202;290;196;332;485;573;578;485;346;427;292;194;187;285;485;270;206;167;51;16;64;393;570;162;492;2995;913;1227;440
"202512";"10300733";"10";"30";"07";"33";"1030";5260;2586;2674;67;46;43;129;72;64;59;113;105;117;61;128;122;205;125;219;375;490;422;344;261;301;196;123;123;145;223;171;173;153;69;16;67;290;519;128;327;2236;620;662;411
"202512";"10300734";"10";"30";"07";"34";"1030";10694;5282;5412;36;61;73;162;76;120;128;244;257;235;118;336;311;286;115;155;274;628;819;761;631;830;672;393;349;452;737;436;430;347;163;59;36;372;1102;336;597;3383;1895;1974;999
"202512";"10400835";"10";"40";"08";"35";"1040";7895;3873;4022;44;57;43;133;72;86;78;147;146;166;79;229;202;261;99;155;248;535;556;542;422;651;566;365;342;365;499;296;271;174;45;21;44;305;702;229;463;2557;1582;1502;511
"202512";"10400836";"10";"40";"08";"36";"1040";3977;1986;1991;18;21;20;73;25;40;39;76;61;77;30;109;92;118;72;88;155;291;273;251;232;321;258;164;109;136;241;175;192;157;52;11;18;139;323;109;210;1362;743;661;412
"202512";"10400837";"10";"40";"08";"37";"1040";7955;3926;4029;33;36;33;127;75;64;81;178;171;203;90;251;229;189;94;95;227;468;542;586;492;640;484;307;299;395;576;363;347;192;73;15;33;271;787;251;418;2504;1431;1633;627
"202512";"10400938";"10";"40";"09";"38";"1040";10318;5080;5238;51;55;55;179;129;115;141;232;234;218;99;322;231;228;106;149;314;726;778;770;550;818;716;443;371;471;637;414;383;268;91;24;51;418;1039;322;459;3393;1977;1893;766
"202512";"10400939";"10";"40";"09";"39";"1040";4465;2182;2283;12;27;46;66;47;43;48;124;117;105;24;124;103;131;52;92;161;313;358;301;234;304;259;184;183;178;271;184;205;135;31;3;12;186;461;124;234;1511;747;816;374
"202512";"10400940";"10";"40";"09";"40";"1040";5816;2856;2960;21;29;31;87;50;54;58;117;129;114;63;162;119;120;50;74;141;335;378;407;352;508;403;304;223;281;419;287;264;190;37;9;21;197;535;162;239;1737;1215;1210;500
"202512";"10400941";"10";"40";"09";"41";"1040";9853;4899;4954;38;58;53;182;82;119;96;246;261;220;115;300;250;242;114;129;215;648;761;741;629;839;637;392;367;431;583;424;363;240;69;9;38;375;1057;300;492;3237;1868;1805;681
"202512";"11100101";"11";"10";"01";"01";"1110";3393;1766;1627;13;25;25;37;24;39;36;51;55;68;18;126;79;121;39;59;102;247;251;254;218;267;255;156;146;177;238;92;103;53;15;4;13;111;267;126;200;1170;678;653;175
"202512";"11100102";"11";"10";"01";"02";"1110";3276;1640;1636;62;46;37;123;61;63;59;104;97;94;37;121;115;180;94;125;224;322;265;208;135;166;120;100;73;84;97;36;15;7;6;0;62;267;454;121;295;1373;386;290;28
"202512";"11100203";"11";"10";"02";"03";"1110";9448;4660;4788;69;93;124;216;132;115;130;256;225;241;105;351;301;396;223;344;598;900;763;524;448;516;447;341;274;339;405;205;174;121;62;10;69;565;1072;351;697;3800;1304;1223;367
"202512";"11100204";"11";"10";"02";"04";"1110";7428;3701;3727;70;73;88;151;84;80;66;167;154;166;77;273;227;350;179;240;494;721;566;459;370;400;350;261;227;294;361;197;158;77;33;15;70;396;710;273;577;3029;1011;1079;283
"202512";"11100205";"11";"10";"02";"05";"1110";6736;3320;3416;71;80;73;152;80;81;85;162;126;136;55;218;237;323;140;269;528;502;508;368;284;352;294;246;238;247;338;202;181;113;41;6;71;385;645;218;560;2599;892;1025;341
"202512";"11100206";"11";"10";"02";"06";"1110";7885;3856;4029;67;73;83;171;97;133;111;246;208;209;116;275;213;314;140;281;551;699;727;496;338;373;312;252;200;280;341;190;143;158;70;18;67;424;1023;275;527;3232;937;1011;389
"202512";"11100307";"11";"10";"03";"07";"1110";11708;5726;5982;85;84;100;219;116;127;94;261;234;254;97;375;351;448;208;371;622;893;849;643;518;603;521;452;499;622;835;491;348;237;115;36;85;519;1067;375;799;4104;1576;2447;736
"202512";"11100308";"11";"10";"03";"08";"1110";9869;5070;4799;70;91;90;192;124;118;124;254;226;238;109;331;323;397;228;334;618;767;810;618;491;569;426;326;325;426;517;311;207;131;60;18;70;497;1069;331;720;3866;1321;1579;416
"202512";"11100309";"11";"10";"03";"09";"1110";6572;3261;3311;58;95;83;116;67;59;54;115;115;106;45;164;174;239;148;267;475;582;537;369;233;276;235;196;230;343;518;299;222;115;31;6;58;361;494;164;413;2611;707;1390;374
"202512";"11200410";"11";"20";"04";"10";"1120";10476;5269;5207;87;122;121;256;125;153;138;299;291;271;131;341;318;414;184;320;726;930;791;617;534;570;425;292;253;344;493;351;316;192;59;12;87;624;1283;341;732;4102;1287;1441;579
"202512";"11200411";"11";"20";"04";"11";"1120";6682;3245;3437;48;52;48;98;55;54;61;142;127;122;70;197;203;244;143;238;386;475;497;450;340;349;267;177;169;250;446;358;294;196;95;31;48;253;576;197;447;2529;793;1223;616
"202512";"11200512";"11";"20";"05";"12";"1120";4087;1952;2135;34;30;41;91;37;42;50;87;98;94;49;165;148;143;71;101;189;267;302;265;228;279;187;132;104;117;192;182;160;123;69;10;34;199;420;165;291;1423;598;595;362
"202512";"11200513";"11";"20";"05";"13";"1120";10410;5180;5230;95;99;107;196;117;113;123;225;187;172;88;249;263;444;282;484;1006;1247;961;702;565;614;390;237;175;240;340;236;198;163;85;7;95;519;908;249;707;5247;1241;991;453
"202512";"11200514";"11";"20";"05";"14";"1120";16873;8173;8700;143;150;172;390;202;185;194;383;358;374;160;532;517;775;435;659;1177;1381;1204;1037;877;888;531;394;316;442;942;854;661;394;128;18;143;914;1654;532;1292;6770;1813;2554;1201
"202512";"11200515";"11";"20";"05";"15";"1120";5317;2694;2623;67;82;70;122;60;58;58;107;93;103;35;120;146;210;146;245;541;586;405;302;218;295;197;136;123;172;233;140;134;76;30;7;67;334;454;120;356;2443;628;668;247
"202512";"11300616";"11";"30";"06";"16";"1130";6072;2987;3085;41;49;50;96;62;46;50;94;84;102;49;151;138;289;191;293;527;630;425;297;275;325;170;127;116;143;185;314;390;250;107;6;41;257;425;151;427;2638;622;758;753
"202512";"11300617";"11";"30";"06";"17";"1130";4400;2121;2279;24;50;51;82;43;37;36;48;67;56;26;95;84;162;94;186;321;409;284;222;212;208;162;107;113;156;237;239;294;230;52;13;24;226;270;95;246;1728;477;745;589
"202512";"11300618";"11";"30";"06";"18";"1130";3867;1861;2006;27;52;36;67;34;33;26;61;64;51;29;72;62;230;145;193;372;441;354;230;179;200;113;88;75;76;152;87;96;148;59;15;27;189;264;72;292;1914;401;390;318
"202512";"11300619";"11";"30";"06";"19";"1130";8924;4469;4455;45;60;62;133;43;66;61;124;105;132;42;188;334;692;452;561;715;799;569;456;373;425;285;177;160;194;367;439;512;268;73;12;45;298;530;188;1026;3925;887;1160;865
"202512";"11300620";"11";"30";"06";"20";"1130";11376;5635;5741;73;92;92;190;108;102;117;218;206;222;107;271;277;535;310;564;958;1132;885;629;527;628;379;242;228;270;420;476;592;387;117;22;73;482;972;271;812;5005;1249;1394;1118
"202512";"11300721";"11";"30";"07";"21";"1130";7188;4046;3142;67;77;81;140;67;50;57;128;111;105;49;159;295;797;470;606;798;695;516;402;266;259;171;110;79;127;150;100;78;96;59;23;67;365;500;159;1092;3753;540;456;256
"202512";"11300722";"11";"30";"07";"22";"1130";10330;5084;5246;68;82;91;201;100;89;85;183;192;147;78;200;193;413;280;546;1038;1257;1071;777;470;552;310;203;203;261;317;262;294;236;91;40;68;474;774;200;606;5439;1065;1043;661
"202512";"11300723";"11";"30";"07";"23";"1130";2549;1565;984;21;30;33;63;33;33;33;75;65;58;28;84;111;149;104;170;221;204;224;232;161;163;70;29;49;37;48;9;12;0;0;0;21;159;292;84;260;1316;262;143;12
"202512";"11300724";"11";"30";"07";"24";"1130";4347;2155;2192;36;48;41;85;47;42;33;73;60;51;29;102;105;200;132;259;492;557;385;329;229;202;152;76;71;100;143;130;77;55;6;0;36;221;288;102;305;2383;430;444;138
"202512";"11300725";"11";"30";"07";"25";"1130";10333;5053;5280;80;91;102;232;134;121;112;237;174;202;75;226;243;421;282;558;987;1292;1155;810;521;488;331;148;177;209;270;137;168;206;114;30;80;559;921;226;664;5605;967;793;518
"202512";"11300826";"11";"30";"08";"26";"1130";10506;5224;5282;58;101;87;174;100;99;105;191;206;156;83;278;315;606;396;609;848;963;790;581;465;543;401;250;194;276;378;336;498;331;69;19;58;462;840;278;921;4652;1194;1184;917
"202512";"11400927";"11";"40";"09";"27";"1140";4137;2123;2014;37;47;40;102;48;39;50;114;91;93;33;135;140;150;74;183;323;525;522;455;288;255;119;72;49;48;50;33;16;6;0;0;37;237;420;135;290;2370;446;180;22
"202512";"11400928";"11";"40";"09";"28";"1140";3112;1623;1489;51;28;34;87;49;33;34;64;52;40;28;60;125;166;117;170;380;450;352;204;111;116;72;42;30;36;61;42;42;24;9;3;51;198;251;60;291;1784;230;169;78
"202512";"11400929";"11";"40";"09";"29";"1140";16969;8771;8198;127;147;158;332;174;145;154;326;314;271;121;345;384;777;533;1051;2048;2414;1913;1341;854;760;490;274;237;289;370;210;205;133;62;10;127;811;1331;345;1161;10154;1524;1106;410
"202512";"11400930";"11";"40";"09";"30";"1140";4708;2227;2481;41;39;34;86;43;38;33;55;49;57;21;57;96;200;147;289;459;647;459;347;219;199;168;107;78;118;152;144;129;143;48;6;41;202;253;57;296;2567;474;492;326
"202512";"11400931";"11";"40";"09";"31";"1140";7178;3656;3522;48;49;36;86;60;47;64;122;115;120;52;154;196;363;217;335;548;672;566;467;306;381;248;150;207;228;506;351;270;144;60;10;48;231;520;154;559;3111;779;1292;484
"202512";"11401032";"11";"40";"10";"32";"1140";6297;3241;3056;65;79;64;106;54;43;47;61;74;61;45;107;121;341;264;440;711;742;489;359;267;268;191;114;83;129;193;131;242;288;103;15;65;303;331;107;462;3272;573;536;648
"202512";"11401033";"11";"40";"10";"33";"1140";6845;3454;3391;49;57;54;131;77;81;73;157;150;164;66;233;203;300;183;300;614;701;591;430;281;314;203;151;117;163;335;218;215;153;64;17;49;319;691;233;503;3100;668;833;449
"202512";"11401034";"11";"40";"10";"34";"1140";3412;1649;1763;18;21;30;58;35;40;33;68;61;72;31;86;61;134;79;168;328;302;261;190;153;140;107;79;69;103;179;140;121;148;73;24;18;144;305;86;195;1481;326;491;366
"202512";"11401135";"11";"40";"11";"35";"1140";11215;5297;5918;117;108;116;285;151;150;124;262;198;177;98;244;274;451;329;540;971;1033;780;581;461;493;338;207;187;270;431;389;676;602;157;15;117;660;1009;244;725;4695;1038;1277;1450
"202512";"11401136";"11";"40";"11";"36";"1140";8363;4044;4319;50;49;57;108;80;51;51;103;100;73;39;99;197;525;368;526;685;695;606;418;346;437;332;198;168;244;385;302;454;437;146;34;50;294;417;99;722;3644;967;1099;1071
"202512";"11401137";"11";"40";"11";"37";"1140";9143;4464;4679;58;79;73;194;102;68;100;178;145;147;79;227;383;587;294;405;645;727;668;507;398;426;307;206;155;259;416;456;399;309;107;39;58;448;717;227;970;3644;939;1286;854
"202512";"11501238";"11";"50";"12";"38";"1150";4973;2540;2433;49;49;61;121;73;67;82;128;113;106;68;169;158;184;109;205;438;611;509;424;298;264;119;66;66;93;113;79;69;55;19;8;49;304;564;169;342;2594;449;351;151
"202512";"11501339";"11";"50";"13";"39";"1150";10528;5220;5308;79;87;101;256;117;143;143;246;251;205;83;276;231;553;373;554;780;1041;1056;777;517;619;392;194;210;243;307;233;231;145;62;23;79;561;1071;276;784;5098;1205;993;461
"202512";"11501340";"11";"50";"13";"40";"1150";11145;5365;5780;51;72;72;219;125;120;127;308;285;269;111;332;323;355;169;306;505;895;964;854;677;805;499;340;261;328;525;328;412;378;109;21;51;488;1220;332;678;4370;1644;1442;920
"202512";"11501341";"11";"50";"13";"41";"1150";10184;5012;5172;108;139;139;264;139;110;114;269;276;245;127;384;309;378;236;412;889;1079;930;797;594;552;342;202;160;204;271;181;153;129;43;9;108;681;1141;384;687;4937;1096;816;334
"202512";"12100101";"12";"10";"01";"01";"1210";11180;5705;5475;102;113;109;242;122;103;143;224;216;176;125;292;361;582;423;650;1147;1073;802;655;582;632;445;221;222;296;389;293;231;148;52;9;102;586;987;292;943;5332;1298;1200;440
"202512";"12100102";"12";"10";"01";"02";"1210";9883;5052;4831;82;91;67;185;92;97;82;183;199;180;92;253;332;576;335;584;848;857;707;613;562;628;408;275;220;228;332;239;241;194;66;35;82;435;833;253;908;4506;1311;1019;536
"202512";"12100103";"12";"10";"01";"03";"1210";7650;3833;3817;59;90;64;114;54;49;47;118;105;114;49;147;180;405;268;491;726;676;523;440;451;538;318;216;174;235;306;257;180;200;47;9;59;322;482;147;585;3575;1072;972;436
"202512";"12100204";"12";"10";"02";"04";"1210";9529;4667;4862;69;92;91;189;80;62;97;165;143;152;72;185;248;491;338;602;986;882;659;507;505;512;375;229;199;236;364;321;281;255;108;34;69;452;691;185;739;4479;1116;1120;678
"202512";"12100205";"12";"10";"02";"05";"1210";14329;7150;7179;132;156;129;283;136;133;151;267;274;238;122;353;387;698;452;794;1375;1176;999;785;761;936;620;360;294;393;514;463;422;351;147;28;132;704;1185;353;1085;6342;1916;1664;948
"202512";"12100206";"12";"10";"02";"06";"1210";4763;2382;2381;35;47;40;77;49;35;42;72;60;49;33;108;113;200;138;230;414;389;363;253;242;368;221;140;147;160;230;150;185;134;36;3;35;213;291;108;313;2029;729;687;358
"202512";"12200307";"12";"20";"03";"07";"1220";2829;1459;1370;27;33;43;42;18;30;24;32;45;52;22;69;69;182;89;125;241;229;190;176;150;197;126;75;78;98;102;101;80;54;18;12;27;136;205;69;251;1200;398;379;164
"202512";"12200308";"12";"20";"03";"08";"1220";5905;2877;3028;39;63;51;111;40;42;44;105;102;82;57;116;156;251;160;292;495;464;369;319;298;396;253;177;136;211;279;281;259;195;56;6;39;265;432;116;407;2397;826;907;516
"202512";"12200309";"12";"20";"03";"09";"1220";11290;5833;5457;83;86;98;208;113;103;97;211;219;174;110;302;388;705;429;685;1010;955;796;653;609;714;443;298;238;310;430;322;250;185;56;10;83;505;914;302;1093;5137;1455;1300;501
"202512";"12200310";"12";"20";"03";"10";"1220";8399;4328;4071;85;86;77;182;102;95;82;185;195;177;81;259;345;476;284;446;679;691;576;505;441;476;311;173;202;195;284;235;254;161;50;9;85;447;815;259;821;3622;960;916;474
"202512";"12200411";"12";"20";"04";"11";"1220";304;175;129;0;3;0;7;0;3;3;3;3;6;0;18;7;29;9;13;15;19;19;16;35;32;23;3;0;10;16;3;9;0;0;0;0;10;18;18;36;126;58;29;9
"202512";"12200412";"12";"20";"04";"12";"1220";6503;3706;2797;42;51;55;120;49;60;59;125;110;120;55;167;154;209;168;262;492;549;486;451;412;449;296;176;172;182;303;291;232;149;54;3;42;275;529;167;363;2820;921;948;438
"202512";"12200413";"12";"20";"04";"13";"1220";7969;3823;4146;73;69;73;134;67;79;79;156;149;137;66;204;217;380;191;322;569;624;533;490;471;563;340;236;210;242;367;300;317;230;65;16;73;343;666;204;597;3200;1139;1119;628
"202512";"12200414";"12";"20";"04";"14";"1220";2599;1425;1174;10;16;21;30;27;18;29;50;53;62;25;72;161;226;72;112;161;165;142;149;142;174;115;91;50;88;101;99;79;38;18;3;10;94;237;72;387;943;380;338;138
"202512";"12200515";"12";"20";"05";"15";"1220";11434;5337;6097;86;88;100;192;88;89;86;164;170;146;77;197;222;431;251;472;864;877;710;603;588;763;536;319;285;341;594;642;655;523;210;65;86;468;732;197;653;4365;1618;1862;1453
"202512";"12400616";"12";"40";"06";"16";"1240";6109;2944;3165;21;46;44;108;51;66;58;140;130;139;45;190;189;165;73;82;200;308;353;354;354;523;345;215;201;249;394;397;370;227;60;12;21;249;578;190;354;1724;1083;1241;669
"202512";"12400617";"12";"40";"06";"17";"1240";6591;3252;3339;31;24;60;93;65;64;57;139;126;125;60;205;176;199;97;85;188;347;355;372;389;619;448;239;260;274;458;365;365;238;62;6;31;242;571;205;375;1833;1306;1357;671
"202512";"12400618";"12";"40";"06";"18";"1240";3788;1870;1918;21;27;34;60;30;53;42;99;78;102;38;118;90;90;51;95;164;235;264;220;183;287;192;152;125;136;250;230;165;126;25;6;21;151;412;118;180;1212;631;741;322
"202512";"12400619";"12";"40";"06";"19";"1240";7721;3796;3925;48;42;70;136;60;69;75;179;166;154;75;229;237;258;102;143;267;421;454;421;458;593;428;233;223;318;534;465;473;286;92;12;48;308;718;229;495;2266;1254;1540;863
"202512";"12400720";"12";"40";"07";"20";"1240";8415;3956;4459;30;51;33;136;70;78;90;168;151;204;70;255;236;267;132;159;223;365;440;457;555;700;438;274;249;322;519;533;605;397;152;56;30;290;761;255;503;2331;1412;1623;1210
"202512";"12400721";"12";"40";"07";"21";"1240";7894;3852;4042;32;45;46;131;59;75;88;191;163;174;105;293;225;246;91;169;210;357;425;485;500;689;452;255;231;314;433;472;494;333;98;13;32;281;796;293;471;2237;1396;1450;938
"202512";"12400722";"12";"40";"07";"22";"1240";8352;4012;4340;42;40;51;130;67;75;78;172;157;185;76;257;214;276;139;149;318;442;441;492;542;686;439;282;255;350;551;479;506;344;92;25;42;288;743;257;490;2523;1407;1635;967
"202512";"12400723";"12";"40";"07";"23";"1240";8078;3860;4218;48;46;57;145;82;76;92;153;177;136;75;215;218;242;122;173;332;451;472;436;458;618;470;273;235;283;483;528;544;317;103;18;48;330;709;215;460;2444;1361;1529;982
"202512";"12500824";"12";"50";"08";"24";"1250";9735;4542;5193;51;58;71;134;85;82;80;153;161;142;62;225;203;333;241;378;603;620;627;528;538;789;542;293;283;361;564;513;540;342;106;27;51;348;680;225;536;3535;1624;1721;1015
"202512";"12500825";"12";"50";"08";"25";"1250";7070;3560;3510;72;57;57;140;64;51;61;112;99;92;48;137;200;318;195;378;628;600;460;390;380;508;368;197;178;230;325;245;246;158;60;16;72;318;463;137;518;3031;1073;978;480
"202512";"12500926";"12";"50";"09";"26";"1250";5193;2561;2632;34;33;45;68;32;39;42;76;83;49;22;97;97;215;116;220;377;369;308;263;270;311;249;144;121;177;264;282;342;292;132;24;34;178;311;97;312;1923;704;844;790
"202512";"12500927";"12";"50";"09";"27";"1250";7126;3489;3637;59;64;69;139;66;78;88;136;112;103;69;172;189;285;134;241;403;493;437;356;381;541;409;239;258;273;384;346;335;194;58;15;59;338;586;172;474;2445;1189;1261;602
"202512";"12500928";"12";"50";"09";"28";"1250";5227;2514;2713;44;40;47;96;46;53;57;91;111;103;45;145;161;211;108;157;279;331;311;288;337;420;231;145;163;169;294;251;253;161;61;18;44;229;460;145;372;1811;796;877;493
"202512";"12500929";"12";"50";"09";"29";"1250";5058;2489;2569;21;27;34;70;39;48;48;125;103;101;63;188;172;156;72;79;146;288;334;314;313;444;288;156;162;213;332;268;237;167;39;11;21;170;488;188;328;1546;888;975;454
"202512";"12500930";"12";"50";"09";"30";"1250";9830;5168;4662;61;82;79;148;75;66;73;169;171;168;72;227;249;459;261;465;735;766;680;557;550;753;460;282;229;292;457;378;431;306;114;15;61;384;719;227;708;4014;1495;1356;866
"202512";"12601031";"12";"60";"10";"31";"1260";3369;1674;1695;15;21;19;57;33;21;21;45;44;48;28;66;71;148;92;108;189;202;172;162;170;267;211;109;112;130;210;206;224;119;46;3;15;130;207;66;219;1095;587;658;392
"202512";"12601032";"12";"60";"10";"32";"1260";6434;3207;3227;58;80;83;161;90;104;107;199;188;211;95;287;275;297;166;251;439;468;449;364;345;357;206;125;99;147;205;191;207;129;42;9;58;414;904;287;572;2482;688;642;387
"202512";"12601133";"12";"60";"11";"33";"1260";11470;5564;5906;101;129;107;260;154;112;141;323;306;316;156;468;444;557;284;434;741;831;770;696;648;655;396;278;242;276;458;446;342;275;102;22;101;650;1354;468;1001;4404;1329;1422;741
"202512";"12601134";"12";"60";"11";"34";"1260";15947;7714;8233;142;162;181;389;191;215;189;401;405;395;206;579;598;793;416;638;1121;1068;938;874;890;935;543;375;342;402;656;649;629;420;172;33;142;923;1811;579;1391;5945;1853;2049;1254
"202512";"12601235";"12";"60";"12";"35";"1260";10566;5204;5362;101;122;128;222;135;134;141;274;310;332;145;497;451;565;278;440;682;748;706;591;618;654;373;205;229;253;349;313;296;205;59;10;101;607;1336;497;1016;4063;1232;1144;570
"202512";"12601236";"12";"60";"12";"36";"1260";3216;1620;1596;18;34;23;53;12;18;32;59;63;52;35;94;115;155;87;111;171;214;158;179;166;255;150;83;94;117;174;178;182;104;21;9;18;122;259;94;270;1086;488;563;316
